Ghanzi;-28.200000;21.404372;71.200000
Ljubljana;-35.400000;10.901734;60.500000
Ottawa;-43.100000;6.598439;58.700000
Lake Havasu City;-29.100000;23.714302;72.900000
İzmir;-30.100000;17.897023;68.500000
Darwin;-25.500000;27.598835;75.200000
Burnie;-34.300000;13.102805;62.200000
Birao;-25.600000;26.503372;72.900000
Irkutsk;-46.700000;1.000146;49.200000
Podgorica;-33.800000;15.304322;65.100000
Niigata;-35.200000;13.904421;64.800000
Lisbon;-36.900000;17.509925;70.000000
Houston;-28.300000;20.805487;69.400000
Mumbai;-24.700000;27.101889;76.100000
Yellowknife;-54.100000;-4.286226;46.600000
New York City;-38.800000;12.899002;62.300000
Harare;-30.900000;18.401841;69.500000
Thiès;-25.900000;23.983063;73.500000
Erbil;-31.600000;19.501068;73.400000
Napier;-36.100000;14.616212;63.900000
Anadyr;-56.800000;-6.914314;46.700000
Managua;-24.500000;27.301488;75.200000
Austin;-29.800000;20.698635;69.700000
Amsterdam;-37.100000;10.199186;61.800000
Dar es Salaam;-23.300000;25.811225;74.800000
Paris;-42.700000;12.289015;62.300000
Barcelona;-30.700000;18.192995;66.000000
Bilbao;-35.700000;14.709975;64.000000
Ankara;-38.500000;11.994304;60.400000
Madrid;-40.500000;14.995091;66.700000
Palmerston North;-35.100000;13.201397;62.400000
Kano;-22.300000;26.402573;75.700000
Ndola;-30.500000;20.303036;75.000000
Bloemfontein;-34.500000;15.596851;65.200000
Rostov-on-Don;-42.400000;9.910836;57.900000
Willemstad;-21.500000;28.006779;76.300000
Detroit;-40.500000;10.011243;63.800000
Kinshasa;-21.400000;25.303048;77.100000
Berlin;-40.000000;10.286194;64.800000
Toluca;-39.300000;12.402162;65.100000
Da Lat;-33.900000;17.897863;70.300000
Da Nang;-26.400000;25.806489;80.400000
Lomé;-26.600000;26.903641;81.700000
Washington, D.C.;-35.500000;14.598383;66.900000
Tucson;-25.300000;20.910088;69.600000
Baghdad;-28.000000;22.772749;71.300000
Tampa;-28.700000;22.898804;73.000000
Tabriz;-37.700000;12.598622;59.900000
Gangtok;-37.700000;15.198671;63.100000
Chișinău;-37.300000;10.196580;60.200000
Skopje;-36.200000;12.400416;63.400000
Astana;-47.300000;3.498835;49.800000
El Paso;-34.500000;18.104841;66.500000
Kampala;-29.900000;20.008008;70.100000
St. Louis;-33.800000;13.902975;60.800000
Tamale;-21.900000;27.905412;77.700000
Colombo;-20.700000;27.401665;80.600000
Mandalay;-21.600000;28.003809;79.500000
Fianarantsoa;-36.500000;17.905712;67.600000
Vientiane;-24.900000;25.898634;78.500000
Chittagong;-24.000000;25.897955;74.500000
Oklahoma City;-35.000000;15.892343;65.400000
Tripoli;-31.800000;19.997431;74.300000
Ouahigouya;-25.300000;28.610406;79.100000
City of San Marino;-35.700000;11.795298;61.700000
Entebbe;-31.000000;20.994692;70.100000
Zürich;-40.100000;9.297045;60.200000
Fairbanks;-52.300000;-2.302082;48.800000
Timbuktu;-20.400000;27.996317;80.100000
San Salvador;-26.200000;23.111839;70.000000
Miami;-24.900000;24.889692;75.200000
Libreville;-23.300000;25.899731;79.000000
Nakhon Ratchasima;-20.900000;27.296200;76.100000
Vilnius;-41.500000;5.994286;56.300000
Kankan;-25.300000;26.503541;78.100000
Chicago;-37.500000;9.804021;58.100000
Tehran;-35.000000;16.992916;65.800000
Thessaloniki;-32.800000;16.003070;68.700000
Petropavlovsk-Kamchatsky;-48.700000;1.901159;51.800000
Jerusalem;-33.100000;18.300370;67.300000
Boise;-37.500000;11.407474;62.200000
Riga;-45.500000;6.196811;54.500000
Chongqing;-34.700000;18.588124;67.000000
San José;-24.700000;22.590905;70.700000
Wau;-24.000000;27.798374;78.800000
Reykjavík;-44.400000;4.304494;54.500000
Cotonou;-23.000000;27.199128;80.100000
Kansas City;-35.700000;12.505099;63.100000
London;-42.700000;11.301759;63.800000
Blantyre;-26.800000;22.204332;70.400000
Belize City;-20.600000;26.706708;75.700000
Kunming;-34.400000;15.704187;70.300000
Philadelphia;-35.800000;13.201142;61.000000
Murmansk;-50.300000;0.598821;52.900000
Veracruz;-23.800000;25.397952;80.700000
Manila;-20.900000;28.409695;79.600000
Makurdi;-24.800000;26.004296;71.600000
Sarajevo;-43.000000;10.100417;61.700000
Odesa;-41.400000;10.704863;62.700000
Belgrade;-44.600000;12.504178;65.500000
Flores,  Petén;-24.800000;26.403865;77.700000
Nassau;-23.400000;24.590423;75.000000
Atlanta;-36.300000;17.001157;66.300000
Vienna;-38.600000;10.392291;61.700000
Hanga Roa;-27.300000;20.501708;69.300000
Tel Aviv;-28.100000;20.005946;78.100000
San Antonio;-27.100000;20.801482;68.800000
Pontianak;-23.300000;27.691168;77.400000
Lubumbashi;-28.900000;20.789224;69.400000
Bergen;-46.900000;7.703536;56.100000
Kolkata;-23.500000;26.701585;74.800000
Las Vegas;-26.700000;20.302914;71.100000
Pointe-Noire;-27.300000;26.103962;84.400000
Nouakchott;-26.400000;25.691215;76.900000
Maputo;-27.600000;22.810524;73.400000
Algiers;-30.100000;18.199823;67.900000
Tamanrasset;-27.500000;21.684794;72.000000
Launceston;-36.700000;13.097090;64.100000
Wichita;-36.100000;13.891457;63.200000
Adelaide;-30.300000;17.302145;68.400000
Dunedin;-35.200000;11.095092;58.000000
Karachi;-23.800000;25.989779;75.900000
Toronto;-45.000000;9.409172;60.100000
Yaoundé;-25.300000;23.795861;72.400000
Sokoto;-19.400000;28.007550;79.900000
Kuopio;-45.100000;3.413463;50.800000
Beijing;-38.600000;12.898189;60.900000
Tijuana;-34.100000;17.807086;65.000000
Luanda;-24.000000;25.807488;73.800000
Kuwait City;-24.700000;25.707918;76.900000
Sapporo;-40.300000;8.892016;56.800000
Lodwar;-20.200000;29.291340;76.700000
Split;-33.200000;16.105260;65.000000
Mexico City;-34.900000;17.496492;67.000000
Yakutsk;-58.000000;-8.792108;42.700000
Assab;-18.500000;30.497333;79.200000
Beirut;-30.500000;20.899352;69.200000
Nuuk;-53.100000;-1.398292;57.900000
Bordeaux;-34.400000;14.192425;68.600000
Milan;-44.800000;12.992753;64.800000
Ulaanbaatar;-48.100000;-0.390652;52.000000
Aden;-18.900000;29.096538;78.400000
Louisville;-34.100000;13.898131;63.300000
Hargeisa;-29.300000;21.702321;70.600000
Valencia;-33.200000;18.298190;69.100000
Taipei;-26.500000;23.006141;71.500000
Lusaka;-29.300000;19.899907;69.200000
Denpasar;-26.300000;23.698702;74.300000
Bujumbura;-26.500000;23.801193;76.800000
Dili;-22.500000;26.600931;73.000000
Seville;-30.300000;19.197876;77.000000
Frankfurt;-44.000000;10.589553;60.200000
San Juan;-26.200000;27.197434;78.000000
Moscow;-45.200000;5.793318;52.100000
Juba;-20.800000;27.787880;78.200000
Warsaw;-43.200000;8.500577;56.200000
Banjul;-23.000000;26.009084;75.600000
Jayapura;-20.900000;27.000891;76.400000
Reggane;-21.400000;28.302789;83.500000
Hobart;-37.900000;12.699040;61.500000
Palembang;-23.300000;27.300476;78.900000
Hamilton;-35.600000;13.796314;64.500000
Lake Tekapo;-42.900000;8.703608;60.000000
Cairo;-30.000000;21.405791;71.500000
George Town;-24.900000;27.900021;79.900000
Dublin;-42.100000;9.804919;57.700000
Fukuoka;-33.100000;17.000335;65.400000
Gabès;-31.900000;19.495730;70.400000
Port Sudan;-22.200000;28.398740;79.500000
Denver;-39.200000;10.393183;61.600000
Kandi;-24.700000;27.707807;78.800000
Cape Town;-33.600000;16.202438;66.400000
Garissa;-25.300000;29.294429;77.900000
Pittsburgh;-36.300000;10.805058;62.000000
Honiara;-26.800000;26.500711;75.700000
Durban;-35.000000;20.599491;72.600000
Suwałki;-45.400000;7.193636;58.100000
Tirana;-31.700000;15.197883;65.200000
Moncton;-42.400000;6.098390;55.700000
Dampier;-21.900000;26.393988;77.000000
Hong Kong;-27.500000;23.312666;73.500000
Tabora;-27.400000;22.996009;73.000000
Tashkent;-35.500000;14.797598;69.300000
Singapore;-25.900000;26.998407;75.100000
Livingstone;-26.400000;21.800364;73.400000
Kabul;-36.400000;12.092104;66.500000
Edinburgh;-39.800000;9.296483;60.200000
Odienné;-24.900000;25.996809;73.300000
Villahermosa;-22.700000;27.110920;82.500000
Mahajanga;-25.600000;26.301317;74.400000
Garoua;-21.000000;28.297661;78.600000
